field_1,user_id,name,screen_nam,tweet_id,text,coordinate,timestamp_,date_time,long,lat,BoroCD,Shape_Leng,Shape_Area
1917,54680818,Derrick Sabater,EventsbySabater,924040946928570373,"[ Friday grooves] Take off your shoes &amp; relax your feet...party on down to the Xscape… https://t.co/VV1AeIeWji","40.7142,-74.0064",1509143504255,2017-10-27 18:31:44-04:00,40.71420,-74.00640,101,73178.67348,42555349.76560
1918,4722100401,Paula Rallis,paularallis,924041121746915328,"New York City hangs - twenty three floors up. 🚕 📷: The Ron @ New York, New York https://t.co/nhe3hPzcHy","40.7142,-74.0064",1509143545935,2017-10-27 18:32:25-04:00,40.71420,-74.00640,101,73178.67348,42555349.76560
1919,1468463726,Shawn B  Singh,KismetsbShawn,924041145398722562,"Yum yum... oishii_sushi @ Park Lane South, Forest Park https://t.co/5WIYCRKefp","40.70100019,-73.84211381",1509143551574,2017-10-27 18:32:31-04:00,40.70100,-73.84211,482,32007.66947,24293239.39990
1920,1842099511,Hilma Amorim,Glamourim,924041177946558464,Getting a good night sleep is so important so I can wake up well rested and full of energy. Now… https://t.co/Jvk7WAPhsk,"40.7142,-74.0064",1509143559334,2017-10-27 18:32:39-04:00,40.71420,-74.00640,101,73178.67348,42555349.76560
1922,18447738,Ron Billz,LuxBoyBillz,924041195063521281,Some More Appearances Nov4th .... Be There Dnt Miss Out !!!!! @ The Notorious NY https://t.co/YrgeRXtSTA,"40.73993,-74.00584",1509143563415,2017-10-27 18:32:43-04:00,40.73993,-74.00584,102,34910.33502,37723314.25230
1923,35609814,Infitain,INFITAINMENT,924041208720011264,"#itslit #timelessmasterpiece215 @ New York, New York https://t.co/8ijFZPtOLI","40.7142,-74.0064",1509143566671,2017-10-27 18:32:46-04:00,40.71420,-74.00640,101,73178.67348,42555349.76560
1924,2434655612,Steve Hansen,hansenfoodphoto,924041227288432640,"Adios NYC, until next time! #cityscape #landscapephotography #photoplus #nyc #picoftheday… https://t.co/BQjiz5dw5W","40.75906233,-73.97944109",1509143571098,2017-10-27 18:32:51-04:00,40.75906,-73.97944,105,35291.45846,43790805.32250
1925,41286004,Anthony MKUltra,Anthony_MKUltra,924041227716251648,My Jam rn!! #mgmt #littledarkage #music  #itunes #applemusic #AnthonyMkUltra  #boysofinstagram… https://t.co/AquGI7yqMl,"40.7142,-74.0064",1509143571200,2017-10-27 18:32:51-04:00,40.71420,-74.00640,101,73178.67348,42555349.76560
1926,113242236,Ekta,ektadary,924041229918142464,"Office pumpkin carving with @mapzen folks Matt Blair &amp; hanbyulhere @… https://t.co/FDnLzy6Vjr","40.74428,-73.99041",1509143571725,2017-10-27 18:32:51-04:00,40.74428,-73.99041,105,35291.45846,43790805.32250
1927,4531666948,every lot nyc,everylotnyc,924041284314193920,"818 East 149th Street, the Bronx https://t.co/7DrvjHMJjQ","40.81227,-73.90579",1509143584694,2017-10-27 18:33:04-04:00,40.81227,-73.90579,201,33327.92627,60404623.09570
1929,16022981,bobwen,bobwen,924041319118389248,#trefoilarch #centralpark #newyork #ues @ Trefoil Arch https://t.co/sroT81gZi4,"40.77443667,-73.96887186",1509143592992,2017-10-27 18:33:12-04:00,40.77444,-73.96887,164,32726.02375,38312049.54350
1930,159260289,Gobes,FHG1644,924041344976334848,Drinking a Finback IPA by @finbackbrewery at @banterbrooklyn — https://t.co/7LuJ5kivpl,"40.7122,-73.9573",1509143599157,2017-10-27 18:33:19-04:00,40.71220,-73.95730,301,69142.27325,131756437.44400
1931,46543797,⚡Shockwave Sound⚡,SHOCKWAVE_LO,924041370242813952,"#Tonight Tonight catch SHOCK⚡️WAVE SOUNDS DJ'n 🔊🎤 inside ""PLENTY's PARADISE"" ( 992 Rogers ave ,… https://t.co/Q0V8XUf0Le","40.6458321,-73.9521103",1509143605181,2017-10-27 18:33:25-04:00,40.64583,-73.95211,317,43326.85057,93810206.36800
1932,31500651,Thomas Bell,rickdotrick,924041390870364163,Drinking a Red Rooster Ale by @heartlandbrew @ HB Burger — https://t.co/bEHCytAvpe,"40.7561,-73.9849",1509143610099,2017-10-27 18:33:30-04:00,40.75610,-73.98490,105,35291.45846,43790805.32250
1933,175070749,Joe Hill,vintagejoehill,924041420268326913,"Keep seeing student projects along Madison Ave and they’re all really rad. Now, if I could only… https://t.co/2AenVRQL41","40.7142,-74.0064",1509143617108,2017-10-27 18:33:37-04:00,40.71420,-74.00640,101,73178.67348,42555349.76560
1934,192643871,Harlems Radio Rema,nycradiorema,924041422965223424,Hmmmm right #teamfuckyotimeline @ Radio Rema Headquarters https://t.co/622262nktk,"40.79935587,-73.93232723",1509143617751,2017-10-27 18:33:37-04:00,40.79936,-73.93233,111,59502.91147,66145984.61130
1935,2607789601,Lola Gusman,TheHermesHippie,924041480733364224,"This industry isn’t about shareholders, focus groups and ad budgets. It’s about passionate,… https://t.co/glhDBsmOz6","40.72102,-73.99471",1509143631524,2017-10-27 18:33:51-04:00,40.72102,-73.99471,102,34910.33502,37723314.25230
1936,812391798,Mikey,MichaelBasile5,924041491693162498,My smile at the end tho 😊 @ Throggs Neck https://t.co/6bYIyVrnB8,"40.80609444,-73.79509167",1509143634137,2017-10-27 18:33:54-04:00,40.80609,-73.79509,210,280231.12036,179432096.92300
1937,1537462824,Simon liu,sysimonliu,924041491810570240,"Loki's gonna get it.
.
.
.
Checking out the Alex Ross exhibit at NYCC!
.
.
.
.
.
#Avengers #Thor… https://t.co/f8NEh99c1w","40.757777,-74.002591",1509143634165,2017-10-27 18:33:54-04:00,40.75778,-74.00259,104,67935.34164,49291527.00720
1938,710861087009349632,Michial Miller,MichialEMiller,924041521757917184,"Friend Date!! @ Burger &amp; Lobster https://t.co/oaRMSa1ZbY","40.75596,-73.98532",1509143641305,2017-10-27 18:34:01-04:00,40.75596,-73.98532,105,35291.45846,43790805.32250
1939,95805116,Fairry U. Bonner,FAIRRYLAND,924041602120716294,"Loving New York in the 80’s @ New York, New York https://t.co/KpV1QWlOjm","40.7142,-74.0064",1509143660465,2017-10-27 18:34:20-04:00,40.71420,-74.00640,101,73178.67348,42555349.76560
1940,25730004,Stephanie Castro,stephcastro212,924041608869314560,"#fbf Last year, my first Halloween back in NYC. Literally a last second costume and decision to… https://t.co/QuzdDpXdR2","40.7142,-74.0064",1509143662074,2017-10-27 18:34:22-04:00,40.71420,-74.00640,101,73178.67348,42555349.76560
1941,22143850,HYBIRD (Ravi),mistermarr,924041656399261697,Obligatory Sons and Heirs sound check pic. Three tunings. Life in Stereo. @ The Bell House https://t.co/TYMTD98WOJ,"40.67364,-73.99176",1509143673406,2017-10-27 18:34:33-04:00,40.67364,-73.99176,306,82114.48039,85496169.56070
1942,31500651,Thomas Bell,rickdotrick,924041678079647745,Drinking an Indiana Pale Ale by @heartlandbrew @ HB Burger — https://t.co/4tilPgLE2w,"40.7561,-73.9849",1509143678575,2017-10-27 18:34:38-04:00,40.75610,-73.98490,105,35291.45846,43790805.32250
1943,1059727285,✨ KRT ✨,KatharsisRavyn,924041713890586627,ETHYL EICHELBERGER MEANS SO SO SO SO MUCH TO ME!!! Okay so over this last summer I became… https://t.co/WiTJFKt2HF,"40.72821995,-73.9845891",1509143687113,2017-10-27 18:34:47-04:00,40.72822,-73.98459,103,30468.33805,46878486.88810
1945,461780152,Shannon Knobel,ShannonKnobel,924041728650240000,#fbf to Matron of Honor!!! @ The Seamen's Church Institute https://t.co/oAioyXXrpM,"40.7062187,-74.0124207",1509143690632,2017-10-27 18:34:50-04:00,40.70622,-74.01242,101,73178.67348,42555349.76560
1946,21888411,Bh-AAAAAAAAAAH-vna😱,stajans_girl,924041742227267585,Well @staromestska said she was gonna greet me with a sign... but chocolate covered cannolis… https://t.co/q8HmVpK2MV,"40.77267262,-73.87200384",1509143693869,2017-10-27 18:34:53-04:00,40.77267,-73.87200,480,45443.09168,32719498.09020
1951,2887648025,joanne,Riggs4Joanne,924041799114432512,#nowillpower #69cals @ Harlem's Floridita Restaurant https://t.co/1YgDrJftcf,"40.818006,-73.96097",1509143707432,2017-10-27 18:35:07-04:00,40.81801,-73.96097,109,34958.20173,41889762.67080
1953,1468463726,Shawn B  Singh,KismetsbShawn,924041859768266752,"Now to appreciate this;)
oishii_sushi @ Park Lane South, Forest Park https://t.co/KlcfVk0vav","40.70100019,-73.84211381",1509143721893,2017-10-27 18:35:21-04:00,40.70100,-73.84211,482,32007.66947,24293239.39990
1954,17468925,Tohm Sansani,tohmsansani,924041872615657472,"I'm at @TioLucaCocina Bistro Latino in New York, NY https://t.co/3lqvfj8bTh","40.81164889,-73.94283228",1509143724956,2017-10-27 18:35:24-04:00,40.81165,-73.94283,110,35828.70393,39083687.26840
1955,1449951246,Fools Gold NYC,FoolsGoldNYC,924041881268510720,"Hells Yeah, it's Friday night flights at Fools Gold! This way, you get to try all our beers!! 😊😊… https://t.co/8qauz4AMUN","40.72309,-73.9897699",1509143727019,2017-10-27 18:35:27-04:00,40.72309,-73.98977,103,30468.33805,46878486.88810
1956,20255244,Nicola Parish,NicolaParish,924041915481325568,Teagan ☕️ 📚 @ Blue Bottle Coffee https://t.co/xYEpLCVJat,"40.67065,-73.97827",1509143735176,2017-10-27 18:35:35-04:00,40.67065,-73.97827,306,82114.48039,85496169.56070
1957,2409993756,Delaware and Hudson,DelAndHud,924041974285586432,"Salt Cod Fritters #appetizer
.
.
.
.
.
.
.
.
#nycfood #nyc #nyceats #nyc🍴 #Brooklyn… https://t.co/BE60k7kHLd","40.71702,-73.95918",1509143749196,2017-10-27 18:35:49-04:00,40.71702,-73.95918,301,69142.27325,131756437.44400
1959,23354218,Veronique Rideau,ndashia,924041982737092608,More New York Adventures! #harlem #apollotheater #harriettubman @… https://t.co/lMMgZoPFTv,"40.80903333,-73.94837222",1509143751211,2017-10-27 18:35:51-04:00,40.80903,-73.94837,110,35828.70393,39083687.26840
1960,16284206,philliptiongson,philliptiongson,924041986264485895,@potion_design #technology and #design in deep collaboration. #happyhalloween !!! @ Bowling Green https://t.co/YcpRJXM5Ny,"40.705,-74.013611",1509143752052,2017-10-27 18:35:52-04:00,40.70500,-74.01361,101,73178.67348,42555349.76560
1961,31500651,Thomas Bell,rickdotrick,924042011694587907,Drinking a Farmer Jon's Oatmeal Stout by @heartlandbrew @ HB Burger — https://t.co/A4eNdVVhtV,"40.7561,-73.9849",1509143758115,2017-10-27 18:35:58-04:00,40.75610,-73.98490,105,35291.45846,43790805.32250
1962,456368447,Ms. Kristina Virago,goddessvirago,924042033987284992,New #anklet with my #strappyheels @ Greenwich Village https://t.co/vNXlDYIlhj,"40.73361111,-74.00166667",1509143763430,2017-10-27 18:36:03-04:00,40.73361,-74.00167,102,34910.33502,37723314.25230
1965,918559139030360064,Sungshine,djsungshine,924042063045328897,This sunday come to the4040club. Watch football and listen good music. Meet me at #4040club..… https://t.co/lJTNi7EQ0r,"40.74296745,-73.98918518",1509143770358,2017-10-27 18:36:10-04:00,40.74297,-73.98919,105,35291.45846,43790805.32250
1968,3307188959,Thomas Mach,ThomasMachColor,924042211062267906,"This is a room from the Brooklyn Heights Designer Showhouse sponsored by Farrow &amp; Ball.  It has… https://t.co/lx8PQR4SlG","40.69705556,-73.99644444",1509143805648,2017-10-27 18:36:45-04:00,40.69706,-73.99644,302,74183.58127,79329265.79850
1971,78963,ignacio.medina,Detox,924042221179097088,"I'm at Vezzo Thin Crust Pizza in New York, NY https://t.co/tTdeX6qIY1","40.74448928,-73.98132205",1509143808060,2017-10-27 18:36:48-04:00,40.74449,-73.98132,105,35291.45846,43790805.32250
1973,105302648,Jade Neves,jadneves,924042271238098945,"I'm at Madison Square Garden - @thegarden for @BrooklynNets vs @nyknicks in New York, NY https://t.co/sYCB6j2VY2","40.75054588,-73.9929974",1509143819995,2017-10-27 18:36:59-04:00,40.75055,-73.99300,105,35291.45846,43790805.32250
1974,522440815,Mireya D'Angelo,mireyadangelo,924042281509822464,New things happening along with the same old - which means we are living life @soulcycle peeps!… https://t.co/xM2Mi5RI69,"40.78165,-73.97965",1509143822444,2017-10-27 18:37:02-04:00,40.78165,-73.97965,107,39863.65387,53153440.31120
1975,758721231441031168,Mary Beth Somich,Mbsomich,924042283338620928,Pawsitive Outcomes.   https://t.co/YjEoReLfmg,"40.7207559,-74.0007613",1509143822880,2017-10-27 18:37:02-04:00,40.72076,-74.00076,102,34910.33502,37723314.25230
1977,1577324275,Ronnie Simmons,ronniesimmons_,924042317715054592,I just got my first @RamonesOfficial shirt from New York City and it’s an original richieramone… https://t.co/QED1elvW3E,"40.7251199,-73.99198",1509143831076,2017-10-27 18:37:11-04:00,40.72512,-73.99198,103,30468.33805,46878486.88810
1980,74095969,Jon Segura,johnnymemonic,924042338627973120,"Verdace Yellow Diamond &amp; Yellow Diamond intense in stock.
Eau de Toilette Yellow Diamond
Eau de… https://t.co/4Xaz9W9ogp","40.7142,-74.0064",1509143836062,2017-10-27 18:37:16-04:00,40.71420,-74.00640,101,73178.67348,42555349.76560
1982,30540758,Marie Etienne,NycRealtorMarie,924042391761367041,"I'm at @Barawine in New York, NY https://t.co/smEwFYMWdR https://t.co/H82tl0xcqx","40.8044938,-73.94775577",1509143848730,2017-10-27 18:37:28-04:00,40.80449,-73.94776,110,35828.70393,39083687.26840
1983,47695096,Candice,spinnellii,924042461609066499,@ReeseTrece yeah right,"40.62541651,-73.94609233",1509143865383,2017-10-27 18:37:45-04:00,40.62542,-73.94609,318,190152.01231,235649871.89200
1984,31500651,Thomas Bell,rickdotrick,924042468290678791,Drinking a Smiling Pumpkin Ale by @heartlandbrew @ HB Burger — https://t.co/EPng50dslu,"40.7561,-73.9849",1509143866976,2017-10-27 18:37:46-04:00,40.75610,-73.98490,105,35291.45846,43790805.32250
1985,16022981,bobwen,bobwen,924042545205714944,#freeconcert #centralpark #newyorkcity @ Upper East Side https://t.co/S3howdRYUG,"40.76916667,-73.96555556",1509143885314,2017-10-27 18:38:05-04:00,40.76917,-73.96556,108,53561.20587,55168905.39990
1986,17073407,mindwanderer,mindwanderer,924042550301818881,"Jbf green wine tasting (@ Astor Center in New York, NY) https://t.co/Qfx4iwfxbP https://t.co/sAeCERRPZb","40.72794706,-73.99310969",1509143886529,2017-10-27 18:38:06-04:00,40.72795,-73.99311,102,34910.33502,37723314.25230
1987,355900371,Lauren Race,Lauren_Race,924042574050004992,Future textiles and wearables with this panel of amazing women 💪 @ Columbia University https://t.co/QHGbP5KCP7,"40.8086399,-73.95996",1509143892191,2017-10-27 18:38:12-04:00,40.80864,-73.95996,109,34958.20173,41889762.67080
1988,212228398,PRESTIG3 DJs,PRESTIG3DJs,924042584078422017,When your Halloween edit gets played on #z100 z100newyork today... 👌🏻now that's an edit!… https://t.co/zHwYwq9j05,"40.72008,-74.00499",1509143894582,2017-10-27 18:38:14-04:00,40.72008,-74.00499,101,73178.67348,42555349.76560
1990,56257327,JIDDY,JiddyCommittee,924042649052512256,"I'm at Matt Torrey's in Brooklyn, NY https://t.co/5Bao04ZNdA","40.71358005,-73.94153272",1509143910073,2017-10-27 18:38:30-04:00,40.71358,-73.94153,301,69142.27325,131756437.44400
1992,138088294,House of Brews NYC,BrewsNYC,924042686017036289,"One well till our next First Fridays bar crawl!! 
#houseofbrews #nyc #newyork #barcrawl #bar… https://t.co/gWuoLYEXZV","40.7142,-74.0064",1509143918886,2017-10-27 18:38:38-04:00,40.71420,-74.00640,101,73178.67348,42555349.76560
1993,2756098999,Cane Bizarro,CaneBizarrO,924042767894007808,"#strangerthings @ New York, New York https://t.co/9eN3r5d4UI","40.7142,-74.0064",1509143938407,2017-10-27 18:38:58-04:00,40.71420,-74.00640,101,73178.67348,42555349.76560
1994,23990165,Krystal Bick,KrystalBick,924042884827045889,"A few evenings ago, I joined @realisadiamond for an intimate look into the fascinating world of… https://t.co/TKwFGSXNtn","40.7142,-74.0064",1509143966286,2017-10-27 18:39:26-04:00,40.71420,-74.00640,101,73178.67348,42555349.76560
1995,370386760,LOGYMUSIC.COM,Euro_V,924042920868679686,"🏃💰 @ New York, New York https://t.co/npbHHjQbqU","40.7142,-74.0064",1509143974879,2017-10-27 18:39:34-04:00,40.71420,-74.00640,101,73178.67348,42555349.76560
1996,8890092,Matthew Hurst,MattHurst,924042922051371009,Preparing for something Spooktacular! (@ Cathedral Church of St. John the Divine) https://t.co/rmRt6P6XVZ https://t.co/MAnfvLlnoB,"40.80400536,-73.96267668",1509143975161,2017-10-27 18:39:35-04:00,40.80401,-73.96268,109,34958.20173,41889762.67080
1997,893841503826694144,Sculpting Muscle,SculptingMuscle,924042938736185344,"Follow him badazzbankz_explicit 

I love this rugged shot, after some insane workout on a sunny… https://t.co/BlqyNk1YpG","40.7142,-74.0064",1509143979139,2017-10-27 18:39:39-04:00,40.71420,-74.00640,101,73178.67348,42555349.76560
2002,15963311,Arjun Seth,standingidlyby,924043060518014976,Graduation @ The San Remo https://t.co/4GkAXgSvXU,"40.778,-73.975",1509144008174,2017-10-27 18:40:08-04:00,40.77800,-73.97500,107,39863.65387,53153440.31120
2003,922495650,Michael D Tanney,mdtanney,924043069992796161,#Happy early #halloween! Haven’t we aged well?! #Asphaltscreams #asphaltgreen #ues #nyc #omgomt… https://t.co/wehmEbXl1K,"40.7790586,-73.94408352",1509144010433,2017-10-27 18:40:10-04:00,40.77906,-73.94408,108,53561.20587,55168905.39990
2004,16176135,Sarah Kaufman,sarstar,924043084488306688,#graciehalloween @ Gracie Mansion https://t.co/xoiVenAEIh,"40.776111,-73.943333",1509144013889,2017-10-27 18:40:13-04:00,40.77611,-73.94333,108,53561.20587,55168905.39990
2005,53949899,Michael Catucci,MikeCatucci,924043160262729728,"Willy Wonka excited for this evening's Jell-O shot. 👍🏽. #HaymakerHalloween @ Chelsea, Manhattan https://t.co/PZIsVxPZ8k","40.745278,-74.002222",1509144031955,2017-10-27 18:40:31-04:00,40.74528,-74.00222,104,67935.34164,49291527.00720
2007,95556234,Aaron Horevay,aaronhorevay,924043206408527872,"#workwalk 👨🏼‍💻🚶🏼 @ Financial District, Manhattan https://t.co/zBTDM4Q2m5","40.707499,-74.011153",1509144042957,2017-10-27 18:40:42-04:00,40.70750,-74.01115,101,73178.67348,42555349.76560
2010,112959593,Laura Valle,lawraleal,924043311505174533,"Very good (at @DigInn in New York, NY) https://t.co/JR4dAAr33f","40.78036167,-73.9550225",1509144068014,2017-10-27 18:41:08-04:00,40.78036,-73.95502,108,53561.20587,55168905.39990
2011,1004328008,Tørst,TORST_NYC,924043323169476608,"JUST TAPPED: @schlenkerla1405 Helles, suarezfamilybrewery Small Talk and @peekskillbrews Double… https://t.co/upzNNioKkT","40.7234399,-73.9507299",1509144070795,2017-10-27 18:41:10-04:00,40.72344,-73.95073,301,69142.27325,131756437.44400
2013,312682161,Erin Young,erinkarlayoung,924043385513459714,"Enjoying the new Zwickelbier at fiveboroughsbrewing! It's been too long, friends!… https://t.co/C8MBq45yDz","40.65062,-74.01446",1509144085659,2017-10-27 18:41:25-04:00,40.65062,-74.01446,307,88629.72586,104170795.21500
2014,26427876,Matthew Anchel,MatthewAnchel,924043392849448960,Thanks alice_hood for taking this pic of me and @tracycox at the @metopera opening night party… https://t.co/uhNU2eTNsP,"40.77261188,-73.98412228",1509144087408,2017-10-27 18:41:27-04:00,40.77261,-73.98412,107,39863.65387,53153440.31120
